ID,RecipeNumber,RecipeCode,RecipeName,CommentID,UserID,UserName,UserReputation,CreationTimestamp,ReplyCount,ThumbsUpCount,ThumbsDownCount,Rating,BestScore,Recipe_Review
72,88,8202,Simple Taco Soup,sp_aUSaElGf_8202_c_310332,u_1oKZeRIXYzGNhGW8OMR3O4lX1ih,MichelleMalone,1,1622717852,0,0,1,5,100,"This is an easy and quick recipe that is great for the fall cool weather. I only made substitutions for things I did not have on hand such as making my own ranch dressing mix, replacing stewed tomatoes with diced tomatoes with onion powder, and using chili hot beans instead of the drained pinto beans and can of green chilies. If I had all of the ingredients on hand, I wouldn&#39;t have changed anything."
43,44,31278,Corn Pudding,sp_aUSaElGf_31278_c_366015,u_1oKXDHkdfhbvmKZNMkn5M786P8A,Typingn2000,1,1622718156,0,0,0,5,100,"We make this often. I first tasted corn pudding as a side dish at El Torito Restaurants but their recipe was much more involved. My recipe calls for undrained corn, no milk and NO added sugar. You can also make your own cornbread mix if you don&#39;t like using packaged mixes."
83,50,100276,Grilled Huli Huli Chicken,sp_aUSaElGf_100276_c_305536,u_1oKWLcaHMP3u6QqCHjsohXGmlsd,Rach.Ander,1,1622717846,0,0,0,5,100,"This is a go-to recipe in our house, especially when we have people over in the summer. Whenever I make it, people always ask me for the recipe.The only change I make is to use boneless chicken breasts rather than chicken thighs."
142,28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_164665,u_1oKXBb0RqPborndVFeNtbtpEqef,donniewheelertoh,1,1622717130,0,0,0,5,100,I didn&#39;t change a thing and it was delicious!  Perfect for fall and winter.
104,13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_409456,u_1oKcurRnvlTl7Y3nz57hpVc6LAe,donnahostetler,1,1622718355,0,0,0,0,100,Question it says 2-1/4 does that mean 21/4 cups of water? Or 2 1/4 cups of water which =1/2 cup?
161,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_306347,u_1oKZeAPuiL8Rvv3kLVkdxmAjtNd,Sherryemma,1,1622717866,0,0,0,5,100,"This is a great recipe, I used one teaspoon of pumpkin pie spice in place of the other seasonings and probably should have used a little more but it is really good."
31,78,36217,Creamy Macaroni and Cheese,sp_aUSaElGf_36217_c_361245,u_1oKaIR4XItJJyAPs2Vz3gT9JjGC,Carolynn777,1,1622718124,0,0,0,5,100,"Was sooo cheesy.  Wonderful, no more instant box macaroni and cheese."
42,33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_397741,u_1oKe0F5pI3nPcSYf5pjnQsEANwx,Neenie82,1,1622718326,0,0,0,5,100,I saw this on Food Network yesterday. Was very impressed. I will be making it soon.
88,28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_279114,u_1oKVvQH08mbfDtRk5Kn9AfYfJJQ,ryan0705,1,1622717711,0,0,0,5,100,"Supper good!!! I like to make a recipe as written the first time I make it.The second time I made this I thought I would lighten it up, it&#39;s to goodto eat just a cup of.... So I used smoked ham with no bacon. Pet milk anwater for milk and half as much cheese. Added 2 cups celery andmade some creamed corn to add as well as the whole corn. One tblspflour instead of 3. Still very good and I think it was alot less calories. Iused home canned corn, and never add sugar to it when I can it."
23,44,31278,Corn Pudding,sp_aUSaElGf_31278_c_392580,u_1oKdaO7C1i4vv3viRhcwpN0vItu,PenniKoo,1,1622718279,0,2,1,4,193,"I have already made this  recipe for a long time.   I don&#39;t like to add as much sugar and I like to use fresh corn when I can.  I have made it more like a main coarse and added green chilies and cooked hamburger, ham or sausage and then then added choice of cheese.  I have also seen people keep in the sugar and serve  it as a desert with ice cream.  I also cook mine at 350 degrees for at least 50 minutes.  I like it to be a little bit brown on the top.  That way you know it is done all the way through."
569,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_181201,u_1oKXBBk5DSLlN8nvmCOLrUGpSjb,ahumphrey2005,1,1622717238,0,0,0,5,100,I laughed when I saw this &#34;new&#34; recipe. I got this exact recipe from taste of home 10 years ago and have been enjoying it for 10 years!!
105,21,33206,Pineapple Orange Cake,sp_aUSaElGf_33206_c_300487,u_1oKVarVoVF5SVQkQooFM9BZ8JvJ,Phillys,1,1622717854,0,0,0,0,100,"This cake is VERY good, gets moister as it sits in the frig."
51,55,38550,Special Banana Nut Bread,sp_aUSaElGf_38550_c_312804,u_1oKXG7tSzCchuTI3TkgFivCedKK,cjmccain,1,1622717880,0,0,0,5,100,"This is Great and requested lots by family members. I do not make the glaze when I make it, the bread does not need it! This bread is so moist! Only recipe I use!"
54,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_386015,u_1oKcwNkCcb50TyabnCVmygtw8Q9,CarrieKJ,1,1622718230,0,1,3,5,120,"First time making this. I used a can of cheddar cheese soup and 2% milk and just used a dollop of sour cream in the bowl if anyone wanted it. It didnâ€™t take long to make, was easy and we loved it."
1,34,19201,Peanut Butter Chocolate Dessert,sp_aUSaElGf_19201_c_2BOcYCJKxweS6Al2x5nUjKT6UIj,u_jMLtE2FLrjjQ,resalee,40,1656780616,0,10,2,5,767,"This recipe has everything a person with a sweet tooth probably loves - peanut butter cups, pudding, whipped topping, and oreos.  I don&#39;t usually like peanut butter in things except a sandwich but for this delectable dessert I changed my mind!"
26,61,17022,Vegetarian Linguine,sp_aUSaElGf_17022_c_302086,u_1oKZReK0JkpackouuoQdh4Wz5ka,kaytmo,1,1622717828,0,0,0,5,100,"This dinner is quick, easy, and has lots of flavor! I added an extra clove of garlic for a little more kick and it was delicous!"
114,29,3058,Winning Apple Crisp,sp_aUSaElGf_3058_c_273352,u_1oKVbLZpzbWPhFGT38RBOQncPNH,shorty_cheryl,1,1622717694,0,0,0,5,100,So delicious.  It came out with the perfect balance of crispy and gooey.
330,7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_318486,u_1oKXFxsK2WT42EhfbiXbgIMKWDH,angelawati,1,1622717908,0,0,0,5,100,This is the best chicken fajita recipe that I&#39;ve tried. I sub 1 teaspoon salt for the seasoned salt and I use olive oil instead of canola oil. Everyone that has tried these raves about them.
82,39,28058,Shrimp Scampi,sp_aUSaElGf_28058_c_126698,u_1oKVsXnJrBj2EscFikuIAWb0XiT,cimgraph,1,1622716962,0,1,0,5,193,"Delicious! Be careful not to overcook the shrimp though. With sauteing and a quick broil, it&#39;s easy to do. I will make again and will add a little white wine. We did enjoy the added crunch from Panko breadcrumbs!"
199,12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_210027,u_1oKYSSVXRyb51NDK8XghSqnryLH,Bron67,1,1622717367,0,0,0,5,100,"I tried this recipe tonight and it is delicious!  I didn&#39;t have celery, didn&#39;t use the hot pepper sauce, but added some cayenne pepper because I like that better, and used 4 cheese Mexican style cheese because that&#39;s what I had on hand.  I used canned carrots (collective gasp)This will definitely be making repeat appearances in my house.  My nephew even commented on how good it was.  Thanks for sharing this one."
106,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_243875,u_1oKXmmdZV0gGRisACunXFTLb4QP,57debb,1,1622717550,0,0,0,4,100,Made this tonight but since 2 of us most nights I made about 1/2 the receipt...This and green salad and my hubby was very happy and I was too.
81,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_175520,u_1oKX5B5b6mF6iax7W4HhOOWTe6h,rachelk,1,1622717193,0,0,0,5,100,I have made this often!! It&#39;s amazing!
65,60,11588,Slow-Cooker Lasagna,sp_aUSaElGf_11588_c_129815,u_1oKWFenzLg6Oe4oB5OfP47N8IAN,Karen40409,1,1622716984,0,0,0,1,100,Did not care for this recipe.  Lasagna was very juicy. Also to much salt.  Prefer a baked version.
0,60,11588,Slow-Cooker Lasagna,sp_aUSaElGf_11588_c_1sPionbZkpUag7neMV5U5Yr0XQ9,u_QTdfcJRMQ1fm,mumsay,1,1620780803,0,2,3,3,588,"I used a combination of ground beef and Italian sausage, omitted the salt, doubled the oregano, and used regular lasagna noodles.  The filling tasted good, but the noodles turned out with a weird, hard-to-describe consistency -  like chewy cheese or mushy noodles.  In the future, I think I&#39;ll just make it in the oven."
29,26,386,Hot Milk Cake,sp_aUSaElGf_386_c_391722,u_1oKcAVDQZAEvGC83N8IRuA0Ascg,StephanieSadler,1,1622718301,0,1,0,5,193,"I followed the recipe exactly as written and the cake turned out beautifully.  It was light and tasty.  It&#39;s not a strong flavored cake, but a great light snack or a wonderful dessert with some fruit added to it.  My husband said that in the words of the Great British Baking Show, &#34;it&#39;s a beautiful sponge&#34;!  I will definitely make this cake again.  Sometimes I&#39;ll make it as is and sometimes I&#39;ll play around and add flavors to it or a topping of some kind.  This is a great cake recipe."
39,29,3058,Winning Apple Crisp,sp_aUSaElGf_3058_c_402373,u_1oKVaDyOmY3BV0mLIx93xFCQ4pX,DebbieT,1,1622718338,0,0,0,3,100,It was okay.  A lot of oatmeal flavor and not enough cinnamon.  I like my recipe for Apple Betty much better.
286,6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_310764,u_1oKawwEO5knOotEuwZcufWL90CZ,AshRN,1,1622717903,0,0,0,5,100,This is an extremely delicious recipe !!!  My  husband ate an entire pie to himself in one day for breakfast lunch and dinner ! I am currently going to the market now to gather the ingredients to make more!  A major hit in my household!
135,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_282378,u_1oKVZzlTim5czzri0px45hEfDJZ,Coryskitchen,1,1622717763,0,0,0,5,100,The best pumpkin bread I have ever made. A Quick and easy recipe. Thank you for sharing :)
90,56,27675,Peanut Butter Cup Cheesecake,sp_aUSaElGf_27675_c_162796,u_1oKW4Tp9ISWIYZsTZEaedWLiLvP,marqsmom,1,1622717122,0,0,0,5,100,"I chose this cheesecake as my very first baked cheesecake for Thanksgiving last year. It turned out perfect and it is very good! I didn&#39;t add the chocolate on top; one, I didn&#39;t want to cover up the swirl design, and two, it really didn&#39;t need anyhing else. The cheesecake is creamy and rich...just the way a cheesecake should be. You definitely do not need a large slice of this!"
71,27,43675,Macaroni Coleslaw,sp_aUSaElGf_43675_c_156387,u_1oKW9llnHLvnxjS04eIDGkr8nSs,qtqltymgr,1,1622717124,0,0,1,5,100,"Hubby made this for a company Healthy Living Salads contest and I was lucky to get a cup to try! He used full-fat Miracle Whip and packaged pre-cooked rigatoni that he chopped up which was a little chewier than homemade. He cut the onion to one and used a mild onion. The chopping is a chore to say the least but he likes doing putzy stuff like that. Using sliced water chestnuts would trim some of the time off. Since he made it the night before, the dressing and onions had time to mellow.Exchanges I&#39;d make in the future would be half Miracle Whip and half yogurt, trying plain and then lemon. For salad meal, I&#39;d add add cheese cubes, ham, chicken, summer sausage, that lonely hotdog and sunflower or pumpkin seeds. Maybe whole grain pasta. Fresh or frozen peas, maybe pineapple tidbits or tomatoes.This was good as is but can be used as a base to expand ingredients."
91,81,27626,Skillet Shepherdâ€™s Pie,sp_aUSaElGf_27626_c_340204,u_1oKWBfBDTdjRiXVXeYvASif4lvC,katecrid47,1,1622718017,0,0,0,5,100,"This was quick and easy. I also didn&#39;t realize the vegi&#39;s had to be thawed and threw them in frozen, still came out great. Everyone loved it! I will definitely be making this again!"
1,20,6504,Momâ€™s Meat Loaf,sp_aUSaElGf_6504_c_2EBjXvtfJuQJyJJcuZD6SbMrAas,u_eCzDpg7zv31F,lvarner,160,1662075915,0,9,0,4,854,"<p>I liked this recipe quite a bit. The one thing I would change is the amount of brown sugar. I have a real sweet tooth, but this seemed like a bit too much sugar to me (especially for an entree). Next time, I will likely reduce the amount of brown sugar by half. But overall - a very good meal loaf!Â </p>"
50,33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_303250,u_1oKagyRptEpMtQFY8a8A0id64UV,KathrynRoche Chicoine,1,1622717823,0,2,0,5,253,"This grape salad was fabulous!  It is fast, uses few ingredients and a great taste.  I made it the night before and it held up well.  I used sour cream and it gave it a tangy flavor.   I will make it again."
119,65,12347,Creamy Coleslaw,sp_aUSaElGf_12347_c_118323,u_1oKVcyar9N9YHeEkjObH041I9K3,linsvin,1,1622716934,0,0,0,5,100,"Basic coleslaw recipe at it&#39;s best. Simple assembly, perfect balance of sweetness."
18,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_1rCyWrV5NcCzRc6ynKoYG0UrBAj,u_Tk8T4Lxnwinh,Austin423,1,1618494400,0,2,1,0,484,Delicious!
34,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_113314,u_1oKVq7POA9LHeaoJbacAYDP2gWk,Sparklejomama,1,1622716917,0,0,0,5,100,After I submitted my review I saw it was for the Pumpkin Cupcakes and not the Pumpkin cookies!!!! So sorry!  I did make these cupcakes also and they are scrumptious!
119,2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_204572,u_1oKWzzCpRxoaUv79i1APt0nYUqV,Guest4283,0,1622717351,0,0,0,5,100,"I really wanted some banana bread, but did not have a &#34;Go to&#34; recipe.  I trust Taste of Home so I came here to look for one.  This one rocks!  Easy recipe with basic ingredients.  Turned out great.  It&#39;s a keeper!"
17,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_396425,u_1oKcxyTSV0Lsa5slkOJiWliGdNt,DeniseFehl,1,1622718301,0,0,0,0,100,I made this for our Thanksgiving and was SO good made it again two days later to take to a second dinner invitation. Will permanently be on our Thanksgiving menu!!
316,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_251334,u_1oKY2WWAO5ptpDeGfI5nHn8iJsE,lbrandt09,1,1622717563,0,0,0,5,100,My fiance and I made this for the first time tonight... and it was AMAZING! It was a delicious balance of cream and spice. We would recommend this to anyone!
180,31,7708,Basic Banana Muffins,sp_aUSaElGf_7708_c_236256,u_1oKZBUzGlAxgiAu8JpPbfWrilWz,marinewife_26,1,1622717514,0,0,0,5,100,"Love, love love this recipe!!  I have been making it for over a decade, and everytime I do, my family can&#39;t wait for them to come out of the oven.  Easy and delicious!!!"
67,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_133968,u_1oKVeO2EUjYT7tG4jQNcaeaGf7i,TeresaWitt,20,1622716999,0,0,0,5,100,"Easy to make, moist, and delicious!"
75,90,33743,Tennessee Peach Pudding,sp_aUSaElGf_33743_c_287498,u_1oKY1MWjI0cbZv1jqrVabIQIsBu,dilogsdon,1,1622717779,0,0,2,5,100,The topping calls for half-and-half cream.  How much?  It does not give a measurement in the recipe.
201,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_121476,u_1oKVhjmSvYEihCqfLtDLHzXAS5t,VickieClark,1,1622716940,0,0,0,0,100,Can you make this cheeseburger soup in a crockpot ?
33,35,27696,Flavorful Pot Roast,sp_aUSaElGf_27696_c_362017,u_1oKVa5Jp2jnBvdroQIjCdFJTlja,pajamaangel,10,1622718141,0,0,2,2,100,We did not like this at all.  It was too salty from all the packaged mixes.  I will not be making this again.
34,47,15805,Bruschetta Chicken,sp_aUSaElGf_15805_c_273602,u_1oKVZzrWZEQ4LcgcvWMkCQE4m1s,rmbarr059,10,1622717665,0,0,0,5,100,So delicious. My husband loved it. I didn&#39;t have egg substitute so I just used a single egg. The fresh basil is really what makes the flavor amazing in the tomato mixture...I don&#39;t think it would taste the same with dried! So glad I bought  some fresh because I almost just used what was in my cabinet. Would make this dish for company!
84,89,1324,Porcupine Meatballs,sp_aUSaElGf_1324_c_171983,u_1oKXSzLsm0z2AnW83QqPJ2Lxuwl,weathersali,1,1622717188,0,1,0,5,193,"I have attempted porcupine meatballs before and they always fall apart and or the rice doesn&#39;t cook I used this recipe and it worked like a charm.  I opted to bake the meatballs- followed recipe but instead of using a pot, placed in un greased  baking dish and then covered in sauce.  Baked at 350 for 30 minutes COVERED.  Then uncovered and baked 35 more minutes.  Flipped balls to other side and splashed some sauce on top   after 15 minutes uncovered.    Served with mashed potatoes and &#34;butter peas&#34;.  My one year old and husband loved this meal.  Keeper!"
95,93,42873,Teriyaki Chicken Thighs,sp_aUSaElGf_42873_c_164384,u_1oKXE1ePiU0w2009aCcLYVv0tDX,DomesticallyImpaired,1,1622717141,0,0,0,5,100,I did this yesterday for my first dinner party with church friends and it was awesome! Used light brown sugar instead and served with 1-minute brown &amp; wild rice &amp; wilted spinach.Not a bite was left!!
77,96,3290,Brown Sugar Oatmeal Pancakes,sp_aUSaElGf_3290_c_113185,u_1oKVjc8UzWmJZSeidhmHqxO3WkB,CatJackNed,1,1622716904,0,0,0,4,100,Added cinnamon &amp; nutmeg like others.  A little water because batter was so thick too.  But it is nice to eat a substantial pancake and not one that is tasteless.  Have made it twice.  So hearty and good!
70,70,32264,Easy Chicken Enchiladas,sp_aUSaElGf_32264_c_351594,u_1oKVZb52reO6Vx8vwbYGiN36es1,Danielle_09,1,1622718104,0,0,0,5,100,VERY easy to make; great taste! I used shredded rotisserie chicken and I spread refried beans on the burrito style shells rather than using pinto beans. I think that chopped onion would be good in the chicken mixture as well.
168,15,10252,Liâ€™l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_384550,u_1oKWXHQ3eWI7mD4R7CKLGJlrFB4,D Beverly,1,1622718216,0,0,0,0,100,Easy to make. One of my families favorites!
345,7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_377363,u_1oKVZv53OoxaUD2jE14MmsDU0KQ,s_pants,1,1622718193,0,0,0,5,100,YUM!
179,18,2872,Stuffed Pepper Soup,sp_aUSaElGf_2872_c_282594,u_1oKaFxvYXF14St4zWOPHGlLiMOR,jjheath,1,1622717742,0,0,0,5,100,The brown sugar adds just the right amount of sweetness.  Excellent soup!
80,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_298333,u_1oKVqZz3Yl26fO1oTjtgkpMMEGp,HeatherD35,1,1622717840,0,0,0,5,100,These were very good! I used whole wheat flour and old-fashioned oats. This recipe is a keeper.
175,21,33206,Pineapple Orange Cake,sp_aUSaElGf_33206_c_285985,u_1oKWoYDG1stm7hJix1hgevxsrOf,marob532,1,1622717773,0,0,0,0,100,the pudding is dry and the pineapple with juice is added instead of mixing the pudding as directed on the box. i have used this topping recipe with the cool whip to make a dream pie.  it is very good.  but it depends on what flavor pudding you use.
55,42,10248,Garlic Beef Enchiladas,sp_aUSaElGf_10248_c_313804,u_1oKbTlM9ZAWUZXSl7SK5x38BpM9,mich101,1,1622717919,0,0,0,5,100,This is my go to recipe for beef enchiladas. Great everytime.
94,19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_119032,u_1oKVkTAN6OdHRaZwPRqFPO41mbt,Lor328,1,1622716936,0,0,0,5,100,Best and easiest chocolate cake EVER!  However it is NOT light and airy but rather very dense and heavy; fabulous.  Also - the icing listed here is extremely heavy and if refrigerated is very thick and almost solid.  It is better using a different lighter icing
47,44,31278,Corn Pudding,sp_aUSaElGf_31278_c_188268,u_1oKVergdZHzDZm8SCjx8HDTBB0g,rose1138,1,1622717276,0,1,0,4,193,"I made the recipe as written, and it was very good; but I agree with other reviewers that it is too sweet. Next time I make it I will cut back on the sugar and may add some sauteed  onions and/or grated cheddar cheese."
589,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_374690,u_1oKWokgfr6TpZBDx8NwIebFGMLs,JennieTorres,1,1622718216,0,0,0,5,100,Wow!!! Great taste.  Too many ingredients but totally worth it.  :)
63,57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_273184,u_1oKaUAIe8F3Kx6qhfoQFipdzPbW,monica92346,1,1622717693,0,0,0,5,100,So creamy and delicious!
57,88,8202,Simple Taco Soup,sp_aUSaElGf_8202_c_420283,u_1oKdS6ds0p919qkWKLCj73DG1jo,Rita,1,1622718454,0,0,0,5,100,This soup is WONDERFUL.  I don&#39;t like stewed tomatoes so I just used a can of diced.  I didn&#39;t add the extra chiles either.  Some may like a little more zing but I didn&#39;t want it to be too spicy.  Serve with a little cheese and corn chips.
81,59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_421170,u_1oKiDSHk1bgy0jXZ77pJtMXrlSw,rfakes,1,1622718423,0,0,0,4,100,This was delicious. I assumed the 1/4 cup of sugar for the glaze was powdered sugar. Has anyone used granulated sugar for the glaze?  Not sure which is correct.
539,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_380668,u_1oKVti8rb4hhUh4X2gScpfQfQ8h,MaikoEmi,1,1622718198,0,0,0,5,100,"Amazingly good.  Going to test it out with lowfat sour cream next time.  I couldn&#39;t find chopped chillies, so I used salsa verde instead.  Really really good, I might replace my old red chili recipe with this!"
31,38,1063,Frosted Banana Bars,sp_aUSaElGf_1063_c_419007,u_1oKdNXgPnEgoZbze6RylOVVXpm9,EmmanuelChibuikem,1,1622718456,0,0,5,5,100,this pie looks marvellously delicious.
63,16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_156874,u_1oKWUMYW7AFOnHJg2oDn87lxyzU,NickFields,1,1622717119,0,1,1,5,142,"I absolutely love this recipe, it has fantastic flavor, and it&#39;s very appealing to look at! Two changes I made from the original recipe, is to use plain ground pork over sausage, and I add some cubed butternut squash. Also not bad if you happen to not have the tortellini (because you ran out of the store without grabbing it) to use some other type of pasta, like farfalle."
53,53,3143,Pumpkin Bars,sp_aUSaElGf_3143_c_145533,u_1oKVvQH08mbfDtRk5Kn9AfYfJJQ,ryan0705,1,1622717073,0,1,0,3,193,"Good basic cake. But I don&#39;t care for oily foods. So I added another 3/4cup of pumpkin and only a 1/4 cup of butter.. as we all knoweverything is better with butter!  I also added  a tsp of vanilla, 1/4 tspnutmeg, dash of ground cloves.  If you use a 15x10 pan it&#39;s a bar andmight want to check prior to the bake time stated.  9x13 pan is a cake&amp; will take longer to bake since it&#39;s thicker. Remember you shouldonly take bake times stated as a estimate of time needed. Rule ofthumb... EVERY OVEN IS DIFFERENT....AND TOOTH PICKS NEVER LIE.Always check it a little earlier then time called for- say 5 to 8 minutes.And lastly think about what ratio is called for in a recipe before youstart mixing it. You can catch misprints etc. before it&#39;s in the ovenand to late to fix if you think about what you&#39;re mixing."
173,6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_234304,u_1oKWrs2bFRd0vjmcECRVJbrnE0W,literaryliz,1,1622717464,0,0,0,0,100,"Love that the recipe makes two pies, one to bake and one to freeze!  I did substitute rosemary for thyme: it smelled Heavenly while baking."
574,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_393019,u_1oKX58rJipIbwJVlnbDiuQrzvqF,gingerstille,1,1622718249,0,0,0,5,100,"I have made this chili quite a few times. It is the best. I just entered it in a &#34;souper&#34; bowl cookoff and got first place. Thanks for such an awesome recipe.                           Ginger Stille, Goodell, Ia"
1,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_2FJ0Es0GELiHoUh54nhI5AhIbns,u_zOGv6mCuuGPq,Kimberlee636,1,1664194770,0,2,3,2,522,"Was just ok for us. We felt like it was missing flavor. Just needed something. Probably wonâ€™t make again,"
129,69,39545,White Bean Chicken Chili,sp_aUSaElGf_39545_c_130930,u_1oKWBgWMj7v04FZHKS9qQLHi0io,gblard,1,1622716982,0,0,0,0,100,"Do You know what the calorie count and the fat count would be? I am on Weight Watchers diet, but this sounds really awesome."
88,70,32264,Easy Chicken Enchiladas,sp_aUSaElGf_32264_c_292116,u_1oKVpcdqPUmjLqvfRXnJqPwKZFm,emfranklin,1,1622717807,0,0,0,5,100,These are yummy!  I agree w/ teadrinkinlady and will use more enchilada sauce next time.  Definately going to make for friends and family if I am able to share ;0)
17,24,957,Sandyâ€™s Chocolate Cake,sp_aUSaElGf_957_c_381322,u_1oKbWOFoh371wQaKox6erpFgRWs,pamelabyington,1,1622718229,0,2,0,5,253,Best chocolate cake ever.  Printed it and taped it inside my kitchen cupboard.
67,73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_395965,u_1oKd0RegiFZUpQU9a00hMEgYprm,DonnaFinch,1,1622718304,0,1,0,5,193,"I made this Clam Chowder and I will make it again, the chowder was just delicious."
155,21,33206,Pineapple Orange Cake,sp_aUSaElGf_33206_c_131165,u_1oKVmcIdcGQdLpmcH3gVgob68EI,te_teece,1,1622716973,0,0,0,0,100,does anyone know how much pudding to use? recipe says 1 oz but you can&#39;t buy 1 oz pkgs.
57,8,6086,Apple Pie,sp_aUSaElGf_6086_c_408558,u_1oKd0aJDOF6NzQgI2Ewr6T8KtvQ,Guest6203,1,1622718397,0,2,1,5,193,"OMG, this was an amazing pie. I have made so many things for my family and me, and this was by far their favorite thing I&#39;ve ever made. I read the reviews before and used heaping tablespoons and it worked out great. I didn&#39;t measure out my lemon juice. I honestly just poured whatever the apples needed :D I actually really liked a little bit of that lemon flavor. I would recommend some more some cinnamon, but I really love cinnamon so that&#39;s your choice lol. I used a pre-made frozen pie crust, and as you can see, it worked out great. Ovbiously, I had to buy some more to get the top covered. I recommend to not be shy with the egg whites! I brushed all the egg white on the top, and I&#39;m glad I did. I thought about not using all of it, but I did, and got a great pie. All in all, this was the most awesome pie ever! SO glad I found this recipe. &lt;3"
313,2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_244220,u_1oKXdwyg3dXPSBzUC4z9HvoXhNL,flo g,1,1622717542,0,0,0,5,100,"Made two batches, one with 1 cup of sugar and one with 1 1/2 cups, both were excellent.Baked for 60 min. Will make again."
209,11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_273311,u_1oKXRKT819IQ1A3bBACF2ecISRx,proud_mamma_050810,1,1622717649,0,0,0,5,100,SO DELICIOUS!!! No other lasagna even comes close to this one.
66,97,34347,Lime Chicken Tacos,sp_aUSaElGf_34347_c_324306,u_1oKVZsc5N0Y7ltHsKAfmNihfU08,jetluvs2cook,1,1622717938,0,0,0,5,100,"this recipe is awesome!!! I had some chicken already cooked up, so ommited step one and added all the ingredients together and cooked in the crockpot till it was all heated throughly. I will deffintly fix this again...."
351,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_202413,u_1oKXGJZkhzCAgJ5nXjYque9wh5D,crene3,1,1622717309,0,0,0,0,100,"I omitted the green chilis, and I loved it.  Added some cheese and oyster crackers to my bowl and was delicious.  I am going to make this again and again.  Finally a chicken chili recipe that I can use."
195,8,6086,Apple Pie,sp_aUSaElGf_6086_c_256871,u_1oKVZhrnNwRcxmUDVcErr7TGlOt,VictoriaElaine,1,1622717613,0,0,0,5,100,"My review didn&#39;t show the 5 stars I gave this recipe, so resubmitting."
11,83,9735,Comforting Chicken Noodle Soup,sp_aUSaElGf_9735_c_432215,u_1tOHuj4qLNuLq3MhpvlkrhebLv0,BlueChilli,0,1622648873,0,31,9,5,381,"I  recently made this following the instructions.  The soup was creamy, thick and full of chicken flavor.  For the two of us, this made enough for a nice dinner, and with the left over, lunch for a another day or two.  After reading other variations on this recipe, I will be trying them as well.  This is an easy soup and with substance for the person who needs &#34;more than just soup&#34;."
55,59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_421712,u_1oKW364UUMSuITJHNm7mgOVI1na,Nonniebakes,1,1622718466,0,0,1,3,100,This was not a big hit with my family.  I think it tries to be three different breads and doesn&#39;t  succeed with any of them.
118,67,16579,Chicken Wild Rice Soup,sp_aUSaElGf_16579_c_330711,u_1oKWTSP3pCw8lBp9qO4Ndxmo53c,Denco24,1,1622717976,0,0,0,5,100,"This soup is sooooo good. It is one of my all time favorites. Very much a &#34;comfort&#34; food.  This recipe is a keeper, I like to keep some in the freezer at all times."
67,32,17310,Seafood Lasagna,sp_aUSaElGf_17310_c_219902,u_1oKVbyOGvXFWJx4fpzHybJJ20N3,dublinlab,10,1622717410,0,0,0,5,100,"I&#39;ve made this a number of times.  L cut the shrimp up to the size of the scallops.  I do it in Pyrex so it can go out right in the dish.  Everyone loves it.  Nice salad, white wine and crusty bread.  Great!  Janet"
